,age,workclass,education,gender
13526,31, Local-gov, Bachelors, Female
13527,43, Private, HS-grad, Male
13528,48, Private, Bachelors, Male
13529,64, Self-emp-not-inc, HS-grad, Male
13530,39, Private, HS-grad, Male
13531,50, Private, HS-grad, Male
13532,52, Private, Assoc-voc, Female
13533,44, Private, Masters, Female
13534,50, ?, HS-grad, Male
13535,54, Private, HS-grad, Male
13536,17, Self-emp-not-inc, 10th, Male
13537,33, Federal-gov, HS-grad, Male
13538,28, Private, 10th, Female
13539,39, Self-emp-not-inc, Bachelors, Male
13540,33, Private, Assoc-voc, Male
13541,59, Private, 7th-8th, Male
13542,74, Private, 1st-4th, Female
13543,54, Private, Some-college, Male
13544,31, Private, Assoc-acdm, Male
13545,31, Private, Some-college, Female
13546,20, Private, Some-college, Female
13547,54, Local-gov, Masters, Male
13548,42, Private, Assoc-voc, Male
13549,57, Self-emp-not-inc, Prof-school, Male
13550,49, Private, HS-grad, Female
13551,40, Private, Doctorate, Male
13552,19, ?, HS-grad, Male
13553,38, Private, HS-grad, Male
13554,39, Private, HS-grad, Male
13555,43, Private, Assoc-acdm, Male
13556,32, ?, Some-college, Male
13557,57, Private, Bachelors, Female
13558,38, Private, Prof-school, Male
13559,25, Private, Bachelors, Female
13560,40, Private, Bachelors, Female
13561,34, Private, Bachelors, Male
13562,35, Self-emp-not-inc, HS-grad, Male
13563,53, Private, Some-college, Female
13564,21, Private, Some-college, Male
13565,43, Private, Bachelors, Male
13566,43, Self-emp-not-inc, HS-grad, Male
13567,22, Private, Assoc-voc, Female
13568,64, Self-emp-not-inc, HS-grad, Male
13569,19, ?, 12th, Male
13570,40, Private, Masters, Female
13571,34, Private, HS-grad, Male
13572,46, Private, HS-grad, Female
13573,35, Private, HS-grad, Male
13574,32, Private, Some-college, Male
13575,26, Private, Some-college, Male
13576,25, Private, HS-grad, Male
13577,55, Private, Bachelors, Male
13578,22, Private, Some-college, Female
13579,29, State-gov, Some-college, Male
13580,38, Self-emp-not-inc, HS-grad, Male
13581,55, Private, Some-college, Female
13582,26, Private, HS-grad, Male
13583,34, Self-emp-inc, Bachelors, Male
13584,25, State-gov, HS-grad, Female
13585,39, Private, HS-grad, Female
13586,18, ?, 11th, Male
13587,58, State-gov, 9th, Male
13588,34, Local-gov, Assoc-voc, Female
13589,29, Self-emp-not-inc, Some-college, Male
13590,49, State-gov, Doctorate, Male
13591,38, Private, Bachelors, Female
13592,21, Private, Some-college, Male
13593,28, Private, Bachelors, Male
13594,42, Private, Some-college, Female
13595,29, Self-emp-not-inc, Assoc-acdm, Male
13596,48, Private, HS-grad, Female
13597,40, Private, Bachelors, Male
13598,36, Private, Some-college, Male
13599,34, Private, Bachelors, Male
13600,57, Self-emp-not-inc, 1st-4th, Male
13601,24, Private, 9th, Male
13602,32, Private, 9th, Female
13603,18, Self-emp-not-inc, HS-grad, Male
13604,39, Private, HS-grad, Male
13605,39, Private, 11th, Male
13606,18, Private, 11th, Female
13607,20, Private, Some-college, Male
13608,27, ?, 9th, Female
13609,54, Private, 10th, Male
13610,40, Self-emp-not-inc, HS-grad, Male
13611,27, Private, Some-college, Male
13612,27, Private, HS-grad, Female
13613,43, Federal-gov, Bachelors, Male
13614,22, Private, Bachelors, Female
13615,17, Private, 11th, Female
13616,37, Self-emp-inc, Assoc-acdm, Male
13617,49, Private, 10th, Male
13618,33, Private, Assoc-voc, Male
13619,21, State-gov, Some-college, Male
13620,45, Private, HS-grad, Male
13621,33, Private, HS-grad, Male
13622,25, Private, Bachelors, Male
13623,71, Private, HS-grad, Male
13624,23, Local-gov, Bachelors, Female
13625,41, Private, Prof-school, Male
13626,21, ?, 10th, Female
13627,47, Private, HS-grad, Female
13628,30, Private, Bachelors, Male
13629,40, Private, Some-college, Female
13630,44, Private, Some-college, Female
13631,50, Private, Masters, Male
13632,31, State-gov, HS-grad, Male
13633,68, Private, HS-grad, Male
13634,45, Private, 12th, Male
13635,38, Private, Bachelors, Male
13636,78, Self-emp-inc, 11th, Male
13637,31, Self-emp-inc, Assoc-voc, Male
13638,39, Private, HS-grad, Male
13639,36, Self-emp-not-inc, 7th-8th, Male
13640,46, Local-gov, Masters, Female
13641,30, Private, Some-college, Male
13642,34, Private, Some-college, Male
13643,30, Federal-gov, HS-grad, Male
13644,47, Private, Bachelors, Male
13645,40, Private, Some-college, Female
13646,62, ?, HS-grad, Male
13647,44, Self-emp-not-inc, HS-grad, Male
13648,40, Private, HS-grad, Female
13649,20, Private, Some-college, Male
13650,45, Private, Bachelors, Male
13651,55, Private, Bachelors, Male
13652,51, Private, HS-grad, Female
13653,38, Private, Some-college, Male
13654,49, Local-gov, Masters, Male
13655,49, State-gov, Bachelors, Male
13656,30, Local-gov, HS-grad, Female
13657,20, Private, Some-college, Male
13658,34, Private, 9th, Male
13659,42, Local-gov, HS-grad, Female
13660,46, Private, Masters, Male
13661,43, Private, Bachelors, Female
13662,62, Private, HS-grad, Female
13663,21, Private, Some-college, Female
13664,58, Local-gov, 1st-4th, Male
13665,30, Private, Bachelors, Female
13666,37, Private, HS-grad, Male
13667,22, State-gov, Bachelors, Female
13668,64, State-gov, 9th, Female
13669,42, Private, HS-grad, Male
13670,43, State-gov, HS-grad, Male
13671,34, Private, Some-college, Female
13672,25, Private, HS-grad, Female
13673,21, Private, Some-college, Male
13674,45, Federal-gov, HS-grad, Male
13675,55, Self-emp-not-inc, Assoc-acdm, Male
13676,24, Private, HS-grad, Male
13677,70, Self-emp-not-inc, Some-college, Male
13678,27, Local-gov, Bachelors, Male
13679,34, Private, Some-college, Male
13680,57, Private, Bachelors, Male
13681,37, Self-emp-not-inc, HS-grad, Male
13682,52, Private, 1st-4th, Male
13683,32, Private, HS-grad, Male
13684,42, Private, Assoc-voc, Male
13685,24, Private, Bachelors, Female
13686,50, Private, HS-grad, Male
13687,36, Private, Assoc-acdm, Male
13688,42, Private, HS-grad, Male
13689,40, Private, HS-grad, Female
13690,39, Federal-gov, Bachelors, Male
13691,51, Private, Bachelors, Male
13692,38, State-gov, Bachelors, Male
13693,18, Private, HS-grad, Male
13694,63, Self-emp-not-inc, 5th-6th, Female
13695,50, Private, Masters, Male
13696,82, Self-emp-not-inc, HS-grad, Male
13697,33, Private, HS-grad, Male
13698,37, Private, Some-college, Male
13699,24, Private, HS-grad, Male
13700,31, Private, Bachelors, Female
13701,59, Private, HS-grad, Female
13702,18, Private, 12th, Male
13703,47, Self-emp-not-inc, Some-college, Male
13704,48, Private, 11th, Male
13705,27, Private, Bachelors, Female
13706,34, Private, 11th, Male
13707,50, Private, Assoc-voc, Male
13708,57, Self-emp-not-inc, Some-college, Male
13709,60, Private, HS-grad, Male
13710,39, Private, HS-grad, Male
13711,56, ?, Some-college, Female
13712,18, Private, HS-grad, Female
13713,26, Private, Assoc-acdm, Female
13714,37, Private, Some-college, Female
13715,20, Private, HS-grad, Female
13716,29, Local-gov, Masters, Male
13717,30, Private, HS-grad, Male
13718,21, Private, Some-college, Male
13719,24, Local-gov, Some-college, Female
13720,51, Private, HS-grad, Male
13721,31, Private, HS-grad, Female
13722,45, Private, Bachelors, Male
13723,36, Local-gov, Some-college, Male
13724,29, Private, Bachelors, Female
13725,20, Private, HS-grad, Female
13726,46, Private, Some-college, Female
13727,44, Private, HS-grad, Male
13728,39, Private, HS-grad, Female
13729,39, Private, Bachelors, Male
13730,45, Private, HS-grad, Male
13731,28, Private, Some-college, Male
13732,44, Private, Some-college, Female
13733,48, Local-gov, HS-grad, Male
13734,27, Private, HS-grad, Female
13735,34, Self-emp-not-inc, HS-grad, Male
13736,35, Private, HS-grad, Male
13737,28, Federal-gov, HS-grad, Male
13738,25, Private, Prof-school, Female
13739,21, Private, Some-college, Female
13740,18, Private, 11th, Male
13741,63, Self-emp-not-inc, 7th-8th, Female
13742,18, Private, 11th, Female
13743,32, Private, HS-grad, Male
13744,25, ?, 11th, Female
13745,19, Private, 11th, Male
13746,23, Private, Some-college, Male
13747,38, Private, Masters, Male
13748,36, Private, Masters, Male
13749,43, Private, HS-grad, Female
13750,45, Private, Bachelors, Male
13751,30, Private, HS-grad, Male
13752,46, Private, HS-grad, Male
13753,24, Federal-gov, Some-college, Female
13754,42, Private, Some-college, Female
13755,23, Private, Some-college, Female
13756,27, Private, HS-grad, Male
13757,48, Private, Some-college, Male
13758,31, Self-emp-inc, HS-grad, Male
13759,31, Private, 1st-4th, Female
13760,18, Private, 12th, Female
13761,36, Private, HS-grad, Female
13762,58, Private, Bachelors, Male
13763,51, Self-emp-not-inc, HS-grad, Male
13764,22, Private, HS-grad, Female
13765,72, Private, 10th, Male
13766,61, Private, 10th, Male
13767,42, Private, Some-college, Male
13768,37, Federal-gov, HS-grad, Female
13769,30, Self-emp-inc, HS-grad, Male
13770,40, Private, Assoc-acdm, Female
13771,20, Private, HS-grad, Male
13772,65, Private, Bachelors, Male
13773,36, Private, Some-college, Female
13774,37, Private, HS-grad, Male
13775,33, Self-emp-not-inc, Some-college, Male
13776,64, Local-gov, HS-grad, Female
13777,61, Self-emp-not-inc, Bachelors, Male
13778,38, Private, Bachelors, Female
13779,27, Private, Bachelors, Male
13780,24, Private, Bachelors, Female
13781,39, Private, Bachelors, Male
13782,44, Private, Bachelors, Male
13783,47, Private, Some-college, Female
13784,73, ?, Prof-school, Male
13785,66, Private, Bachelors, Male
13786,53, Private, Some-college, Male
13787,43, State-gov, Bachelors, Male
13788,57, State-gov, Doctorate, Male
13789,44, Private, Assoc-acdm, Female
13790,59, Private, Bachelors, Male
13791,52, Self-emp-not-inc, HS-grad, Female
13792,46, Private, Some-college, Male
13793,20, Private, Some-college, Female
13794,37, Federal-gov, HS-grad, Male
13795,41, Self-emp-not-inc, Some-college, Male
13796,39, Federal-gov, HS-grad, Male
13797,30, Private, HS-grad, Male
13798,59, Private, Some-college, Male
13799,22, Private, Bachelors, Female
13800,40, Private, HS-grad, Female
13801,39, Self-emp-not-inc, Bachelors, Male
13802,24, Private, 10th, Female
13803,63, Private, HS-grad, Male
13804,51, Private, Assoc-acdm, Female
13805,34, Self-emp-inc, Bachelors, Male
13806,38, Private, Assoc-voc, Male
13807,17, Private, 11th, Female
13808,20, Private, Some-college, Female
13809,42, Self-emp-not-inc, HS-grad, Male
13810,41, Private, Bachelors, Female
13811,56, Local-gov, HS-grad, Male
13812,17, Private, 10th, Male
13813,31, Private, Bachelors, Female
13814,23, Private, Some-college, Female
13815,33, ?, Some-college, Male
13816,36, Local-gov, Bachelors, Male
13817,37, Private, 5th-6th, Male
13818,52, Private, HS-grad, Female
13819,28, Private, HS-grad, Male
13820,59, Private, HS-grad, Male
13821,30, Private, 10th, Male
13822,32, Private, Assoc-voc, Male
13823,30, Private, 7th-8th, Male
13824,53, Private, HS-grad, Male
13825,54, Self-emp-not-inc, 10th, Male
13826,26, Private, Bachelors, Male
13827,34, Private, Bachelors, Male
13828,31, Private, Assoc-voc, Female
13829,34, Private, HS-grad, Male
13830,58, Private, HS-grad, Male
13831,30, State-gov, HS-grad, Male
13832,53, Private, HS-grad, Male
13833,27, Private, Some-college, Female
13834,23, Private, 5th-6th, Male
13835,24, Private, Assoc-voc, Male
13836,36, Private, Bachelors, Male
13837,33, Federal-gov, HS-grad, Female
13838,22, State-gov, Some-college, Female
13839,47, Private, HS-grad, Male
13840,34, Private, Assoc-acdm, Male
13841,44, Federal-gov, Prof-school, Male
13842,41, Private, Assoc-voc, Female
13843,45, ?, HS-grad, Male
13844,24, Private, HS-grad, Male
13845,65, ?, Bachelors, Male
13846,45, Private, Bachelors, Female
13847,23, Private, Bachelors, Male
13848,54, Private, HS-grad, Male
13849,40, Private, 11th, Female
13850,45, Private, 5th-6th, Female
13851,50, Private, HS-grad, Male
13852,40, Private, Assoc-acdm, Male
13853,24, Private, Some-college, Male
13854,42, Private, HS-grad, Male
13855,50, Private, Some-college, Male
13856,58, Self-emp-not-inc, Some-college, Male
13857,47, Private, Some-college, Male
13858,37, Private, Doctorate, Male
13859,37, Self-emp-not-inc, HS-grad, Male
13860,22, Private, Assoc-acdm, Male
13861,29, Self-emp-not-inc, HS-grad, Male
13862,45, Private, Bachelors, Male
13863,49, Self-emp-not-inc, Some-college, Male
13864,44, Local-gov, Assoc-voc, Male
13865,72, Private, HS-grad, Female
13866,63, Self-emp-not-inc, HS-grad, Male
13867,26, Private, HS-grad, Male
13868,58, Self-emp-not-inc, Assoc-voc, Male
13869,40, Private, HS-grad, Male
13870,56, Private, Some-college, Male
13871,55, Self-emp-not-inc, Some-college, Male
13872,28, Private, Bachelors, Female
13873,57, Private, HS-grad, Female
13874,37, Private, Masters, Male
13875,44, Private, HS-grad, Female
13876,31, Private, HS-grad, Male
13877,42, Private, Some-college, Male
13878,18, Private, Some-college, Female
13879,57, Self-emp-not-inc, 10th, Male
13880,53, Local-gov, Some-college, Male
13881,38, Private, HS-grad, Male
13882,33, Private, HS-grad, Female
13883,42, Private, Masters, Female
13884,70, ?, HS-grad, Male
13885,50, Private, HS-grad, Male
13886,50, Private, HS-grad, Male
13887,28, Private, Assoc-acdm, Male
13888,72, Federal-gov, 11th, Female
13889,33, Private, HS-grad, Male
13890,47, Private, HS-grad, Male
13891,48, Private, Some-college, Male
13892,64, Self-emp-not-inc, Bachelors, Male
13893,19, Private, 11th, Female
13894,48, Private, Assoc-voc, Female
13895,37, Private, HS-grad, Male
13896,55, Private, HS-grad, Male
13897,24, Private, Masters, Female
13898,42, Federal-gov, HS-grad, Female
13899,43, Private, HS-grad, Female
13900,34, Private, Assoc-acdm, Female
13901,55, Self-emp-inc, Masters, Male
13902,22, Private, HS-grad, Male
13903,39, Private, Some-college, Female
13904,50, Self-emp-not-inc, Bachelors, Male
13905,47, Local-gov, Some-college, Male
13906,25, Private, Bachelors, Female
13907,52, Private, 11th, Female
13908,30, Private, HS-grad, Male
13909,37, Self-emp-not-inc, HS-grad, Male
13910,73, Self-emp-inc, HS-grad, Male
13911,50, Private, 7th-8th, Male
13912,34, Private, Some-college, Male
13913,24, Private, Assoc-acdm, Male
13914,66, Private, Some-college, Male
13915,22, Private, HS-grad, Male
13916,69, Local-gov, 10th, Male
13917,23, Private, HS-grad, Male
13918,55, Private, Bachelors, Female
13919,35, Private, Some-college, Female
13920,20, Private, Some-college, Female
13921,70, Self-emp-inc, Some-college, Male
13922,54, Private, Assoc-voc, Male
13923,34, Private, HS-grad, Male
13924,38, State-gov, Doctorate, Male
13925,33, Private, 7th-8th, Male
13926,43, Private, HS-grad, Female
13927,60, Self-emp-inc, Some-college, Male
13928,81, Self-emp-not-inc, Bachelors, Female
13929,32, Self-emp-not-inc, HS-grad, Male
13930,34, Private, HS-grad, Male
13931,46, Self-emp-not-inc, Masters, Male
13932,30, State-gov, Some-college, Male
13933,23, ?, HS-grad, Female
13934,29, Private, Some-college, Male
13935,51, Private, HS-grad, Male
13936,31, Private, 7th-8th, Male
13937,36, Federal-gov, HS-grad, Female
13938,23, Private, Some-college, Male
13939,35, Private, HS-grad, Male
13940,28, Local-gov, Masters, Female
13941,33, State-gov, Bachelors, Male
13942,40, Private, Some-college, Male
13943,27, Private, Some-college, Male
13944,38, Self-emp-inc, HS-grad, Male
13945,47, Private, Assoc-voc, Female
13946,25, Private, Some-college, Female
13947,45, Private, Bachelors, Male
13948,38, Private, Some-college, Female
13949,66, ?, Some-college, Male
13950,65, Local-gov, Some-college, Female
13951,30, Private, Assoc-voc, Male
13952,54, Private, 11th, Female
13953,49, Private, 12th, Female
13954,41, Self-emp-not-inc, Assoc-voc, Female
13955,48, Federal-gov, HS-grad, Male
13956,23, Private, 5th-6th, Female
13957,77, Private, HS-grad, Male
13958,19, Private, Some-college, Female
13959,30, Private, HS-grad, Female
13960,41, Self-emp-inc, Bachelors, Male
13961,35, Private, HS-grad, Male
13962,20, Private, Some-college, Female
13963,66, Self-emp-inc, Bachelors, Male
13964,49, Private, HS-grad, Female
13965,52, Private, Bachelors, Male
13966,24, Private, Masters, Female
13967,50, Private, HS-grad, Male
13968,22, Private, 11th, Male
13969,19, Private, Some-college, Male
13970,39, Private, 11th, Female
13971,45, Private, Bachelors, Male
13972,61, Local-gov, Bachelors, Male
13973,45, Private, Assoc-acdm, Male
13974,36, Local-gov, Bachelors, Male
13975,40, Private, Masters, Male
13976,38, Private, HS-grad, Male
13977,52, Local-gov, Some-college, Male
13978,29, Federal-gov, Assoc-voc, Male
13979,33, Private, HS-grad, Male
13980,40, Self-emp-not-inc, Some-college, Male
13981,34, Private, HS-grad, Male
13982,46, Local-gov, Bachelors, Male
13983,44, Private, Masters, Male
13984,19, Private, HS-grad, Female
13985,44, Private, HS-grad, Female
13986,40, Private, HS-grad, Male
13987,20, Private, Some-college, Female
13988,24, Private, Assoc-acdm, Male
13989,76, Private, HS-grad, Male
13990,20, Private, HS-grad, Male
13991,33, Private, Prof-school, Male
13992,31, Private, Some-college, Male
